U1	U2	U3	Title	School	Total_Edits
0.036816254	8.891887	-1.8719753	Phidippus audax	UCD	1
1.0037941	6.4116063	-1.1888374	Interferometric modulator display	UCLA	1
-3.3538697	11.142101	-1.0639436	Walter Levin	UCI	1
-2.801174	7.791402	-1.6266811	Fuzhou dialect	UCSC	1
1.955003	6.2466774	-0.92444825	Boltzmann factor	UCB	2
1.5571469	9.594719	3.893655	Indian Institute of Planning and Management	UCD	1
-3.1261566	9.7148695	-1.1485382	Eugene Tssui	UCB	3
1.5245976	6.69456	-0.85540694	Moist static energy	UCSC	1
-3.92173	11.284331	0.64618754	Leonard Cohen	UCSB	1
0.8837669	6.582335	0.6379339	Worst-case execution time	UCB	1
-1.1688045	9.228471	1.1018881	Geordie (ballad)	UCSC	1
1.5859816	8.485983	-1.4065689	Perinucleolar compartment	UCSD	1
2.0316064	7.9387984	1.7654092	American Political Science Review	UCLA	4
2.5484858	10.64173	0.27678007	Talk:Airbus A380	UCB	1
1.8253866	9.888902	2.1050222	John Africa	UCSC	1
0.3739118	7.3096423	-0.69737005	Solem v. Helm	UCB	1
1.6628038	4.1278586	2.7723725	User talk:Wikipedian05	UCLA	1
-2.2911897	11.627348	-1.5847769	Richard Ramirez (musician)	UCI	4
-1.0975106	7.1426888	-2.0771143	User talk:Ishdarian	UCI	3
-0.5449062	8.002759	-0.9125605	Cock E.S.P.	UCI	1
0.84252137	6.5736065	1.0615937	Open-source appropriate technology	UCI	1
-0.41247225	8.663561	-1.3710938	Giga (disambiguation)	UCM	1
5.4214754	6.931992	2.623374	July 20	UCSB	1
0.013324402	6.394021	0.9104163	Apple Wireless Keyboard	UCLA	1
-2.3316524	12.043951	-0.0051003797	Agnes (singer)	UCI	1
-3.32464	10.212673	-1.4905362	Sabine Kuegler	UCB	1
-0.62983006	8.801564	0.9315776	Dispatch (band)	UCM	2
-0.6710348	9.301134	4.6352887	The Golden Bowl	UCSB	3
0.8838352	7.2419357	-1.2825567	Scandium	UCLA	1
1.4010714	7.127809	-1.7982128	Hydrogen	UCLA	1
-2.2820454	10.821194	-1.6278529	Mike Napoli	UCI	1
-2.7854116	11.168483	-1.5976816	Sebastián Piñera	UCSB	1
-2.9851995	7.5606046	3.688597	List of awards and nominations received by The Daily Show	UCB	1
-0.81244284	8.49103	4.008187	List of Olympic medalists in gymnastics (women)	UCLA	4
-1.2768623	8.290891	-2.560346	He Kexin	UCB	2
-3.9379606	10.28521	0.9417565	Sherlock (TV series)	UCB	3
-3.9415283	10.272985	0.9582539	Talk:Sherlock (TV series)	UCB	1
-1.0844744	9.343342	-1.2769843	Phiten	UCI	1
-4.255662	11.081546	-0.64610064	Todd Watkins	UCB	1
-1.5289112	9.175305	-2.8979414	Amrita Vishwa Vidyapeetham	UCSF	1
0.30033696	10.540736	3.412822	Ripon, California	UCB	1
-1.5980278	8.471201	-2.612279	Karuk	UCB	1
-4.0443306	11.417489	-0.118410625	Tyler Bingham	UCI	1
1.6338912	10.268567	1.803722	Man Asian Literary Prize	UCSD	1
-1.4947171	8.9755745	-2.157071	Mahout	UCSD	1
2.4224045	7.7333694	-0.9943698	CRISPR	UCSD	9
1.2652175	6.4495153	0.863636	Sanjeev Arora (computer scientist)	UCB	1
-0.7594787	10.297788	-0.08751021	IRIS	UCD	1
1.0454404	7.581542	-2.1823397	Chromium(III) oxide	UCSB	1
0.31194088	6.5463514	0.7274204	IRIS (transportation software)	UCD	2
-0.7697259	9.589928	0.43338478	Rabbits in Australia	UCSB	1
1.095133	7.476648	1.2533565	Technopolis Innovation Park Delft	UCLA	1
-3.2482405	10.706239	-0.21250825	Koch, Inc.	UCB	2
-1.1377473	7.089474	-2.1138773	User talk:TransporterMan	UCLA	3
-0.09163701	8.919611	-2.7854035	Azete	UCI	1
1.3694067	9.915133	4.249139	Amity University, Noida	UCB	3
-0.2535449	9.733574	0.70932865	Falcon 9	UCLA	3
-0.53721	8.130978	1.0724882	Ephesian Tale	UCLA	1
-0.706725	9.899834	-1.5063146	El Ritmo No Perdona (Prende)	UCI	1
-0.8079175	8.650943	4.7381353	2010–11 Real Madrid CF season	UCLA	2
-0.7952611	8.815736	4.6344333	2010–11 Tottenham Hotspur F.C. season	UCLA	9
-0.83520466	8.563868	-1.7785361	Emii	UCI	1
0.35908642	9.147399	1.6000177	Federal holidays in the United States	UCLA	3
-2.1403134	9.733215	-1.6420839	Roo Borson	UCSC	1
1.3122877	6.6341825	-1.4677979	Micrography (Microscopy)	UCSD	1
-0.58419734	8.027392	-2.0332007	Lurton Blassingame	UCB	1
-1.5224013	9.395176	2.180225	Opéra-Théâtre de Metz Métropole	UCR	5
-1.9545413	10.907534	0.9076932	List of people from Metz	UCR	2
1.9789984	9.2951355	2.7150168	List of rallies and protest marches in Washington, D.C.	UCLA	3
-0.23800847	7.037808	-0.32451162	Spring-loaded camming device	UCD	1
-0.630998	8.02892	1.8810607	City of Glass (film)	UCD	1
1.3421873	6.8216543	-1.7429854	History of nanotechnology	UCSB	1
2.4909732	7.6983995	-0.9477588	H19 (gene)	UCSD	1
-3.8203712	10.515071	-0.5349788	Talk:Jim Brown	UCB	1
-0.37891203	10.530303	2.6189718	Occoquan Bay National Wildlife Refuge	UCR	1
-2.7050624	7.903585	-1.6598618	Shenyang J-15	UCLA	6
-0.92984957	9.686826	-1.7225842	Clipse	UCLA	1
-1.9400048	10.882034	0.9172398	Centre Pompidou-Metz	UCR	3
1.9211141	6.264391	-0.17420794	Projection	UCB	1
-1.938889	10.884296	0.92595863	FC Metz	UCR	3
-1.3743557	8.406559	4.0668364	Serve (tennis)	UCSB	2
4.8852553	12.370056	3.607346	Ontario International Airport	UCB	2
-0.61989915	8.4607935	-2.0389743	Moyamoya disease	UCLA	1
-2.7947938	10.883292	0.32196337	Autobiography of Mark Twain	UCB	7
1.0729928	7.7052565	0.75045854	The Meaning of Meaning	UCI	1
-0.21439761	9.080385	2.3129213	Dodge	UCSD	1
1.2615222	6.336422	-0.5722337	Conformity	UCSD	1
-0.18904094	10.653949	1.1333698	Saint Kitts and Nevis	UCI	2
-2.7155302	10.693374	-1.4022057	Nicolas Poussin	UCLA	1
2.3368738	10.039574	1.8024879	Gulf of Mexico	UCLA	2
1.0876813	6.3178945	0.6309401	Callback (computer programming)	UCB	1
1.2146813	6.16134	-0.059338797	Metric (mathematics)	UCSB	1
0.70756984	9.040683	-1.9983869	Hydrophyllum virginianum	UCR	1
1.643149	9.619629	-0.9900998	Template:NicotineDopaminergicActivity WP1602	UCSF	1
0.52604234	9.319329	-1.8559723	Sphaeralcea coccinea	UCR	1
-3.8097522	10.994707	-0.35181278	Dutton (imprint)	UCLA	2
-3.9907732	10.552319	-0.36654025	Paul G. Richards	UCB	1
-3.6287246	10.098801	-1.3197917	David L. Felten	UCB	1
-0.7850729	8.868207	-2.5474272	Ayacucho	UCB	2
0.73367256	9.507385	4.559781	Take Ivy	UCLA	1
-2.4775972	10.058938	-1.3368018	Sander van Doorn	UCSB	1
-0.59895	11.077282	2.3220797	Dworshak Dam	UCSB	1
0.08406831	9.55269	2.727229	Talk:Charles H. Townes	UCSC	1
-0.8958765	9.592722	2.947395	The Very Best Of (Eagles album)	UCLA	1
-0.44667506	9.836578	0.52741516	Edible bird's nest	UCI	3
-0.59865963	8.146436	1.3342087	Dead or Alive (franchise)	UCB	5
-1.3771701	8.735879	-1.1509438	Slurve	UCLA	1
1.7594458	10.431144	0.868377	Non-stop flight	UCD	11
1.8747243	5.927262	-0.6048133	Cauchy's functional equation	UCB	2
1.548458	5.944306	-0.34565863	Equipartition theorem	UCB	1
-3.7002974	10.0972395	-0.31146437	J. J. Thomson	UCSB	1
1.6423167	10.524279	1.6805239	Talk:Written Cantonese	UCLA	2
-0.44285855	9.707841	-1.4717284	Platanthera yadonii	UCB	1
1.7597392	8.631667	0.6272783	Legal status of fictional pornography depicting minors	UCB	1
1.0760125	7.8099613	-0.91217786	Gresley conjugated valve gear	UCB	3
1.0421778	7.830072	-0.89522725	Talk:Gresley conjugated valve gear	UCB	1
-3.3264542	11.235274	0.69614476	Shelley House (St. Louis, Missouri)	UCLA	2
-2.7479124	7.7759953	0.9922991	Jumping spider	UCD	1
0.65000063	6.4119797	2.1779246	Template:Green Arrow	UCB	1
0.22037902	7.972795	1.143671	Ode: Intimations of Immortality	UCSD	1
1.4876407	9.96889	4.153808	Category:Military schools in India	UCLA	2
-1.9269164	8.601348	-2.289975	Daichi Miura	UCLA	1
1.6818703	9.079189	-1.6833187	Typhoid fever	UCD	2
-3.0471046	10.214627	-1.0504113	Gerson Goldhaber	UCB	1
-3.9089715	10.544853	-1.3613021	Greg Manusky	UCI	1
-1.4894211	7.7950306	0.51403767	Street Fighter (1994 film)	UCB	3
0.39070502	6.636605	0.9396854	FaceTime	UCSC	2
0.31038326	7.437193	0.6546635	Talk:The Game (mind game)	UCM	3
-0.49490887	7.339744	-0.82293195	Like a G6	UCSC	4
-1.4175966	9.675215	-2.2773015	Biarritz Olympique	UCSC	1
-1.9403253	10.862259	0.92872566	Arsenal de Metz	UCR	2
-2.3241928	11.811012	-0.4222422	Maria Crawford	UCB	1
-0.7615524	8.093305	1.6987585	Farinelli (film)	UCR	1
-4.1207914	10.181805	-0.8437288	Buster Posey	UCD	9
1.5064034	9.8955	4.1321845	Nirma University	UCSB	35
-4.6367254	10.084704	-0.7401244	Reuben Ross	UCSF	1
1.7448622	3.292986	3.8546948	Wikipedia:Articles for deletion/Martin Warner (2nd nomination)	UCSF	3
-3.5009913	9.776138	-0.92382896	Peter Lik	UCSB	2
0.63180435	7.5961866	-0.4901423	Cylinder-head-sector	UCI	2
0.6389982	8.901607	-1.9995309	Myriophyllum	UCR	1
-1.317624	6.4852743	0.20788005	Meanings of minor planet names: 9501–10000	UCLA	1
-1.4784167	8.974996	-2.255982	Misha Mahowald	UCI	2
-1.7995696	8.680358	-2.3866255	Shigeru Ban	UCR	2
-1.4590842	7.326802	1.2953923	Company of Heroes Online	UCI	2
0.060162112	8.047639	1.3298789	Humor in Freud	UCB	4
1.788072	6.17335	-0.19043195	Semi-differentiability	UCB	1
1.7347386	7.535122	2.386589	Bank code	UCSF	1
1.547419	7.872211	-2.2874992	Serine hydrolase	UCSF	1
1.3497894	5.81215	0.11579961	Loge	UCD	3
2.9404473	8.658784	4.9896703	2010 California Proposition 19	UCSB	5
-3.773644	11.785828	-0.5388276	Ben Edwards (kickboxer)	UCLA	1
-0.24672586	8.738854	0.74100745	Running with Scissors (memoir)	UCLA	2
2.9762173	8.894034	3.9380932	2010 United States Senate special election in Delaware	UCB	1
1.2718836	6.755858	0.36972252	Shuffle Along	UCLA	1
1.6047219	7.387526	-1.0670805	Chemical castration	UCB	3
-4.2956104	10.963868	0.25806817	Jim Powell (poet)	UCB	2
-0.96813214	9.260234	1.56656	Talk:Cognitive musicology	UCLA	1
-2.3099577	8.149425	0.22618072	Peter H. Raven	UCB	3
-0.37462804	11.0935135	2.8953397	Angora Lakes	UCB	1
0.960492	6.406625	1.101834	Apache Cassandra	UCSD	1
1.5378118	9.458193	3.7805946	Norwegian School of Economics	UCSB	8
-0.63559836	9.082649	-1.9466078	Orkla ASA	UCSB	1
-0.51636356	9.581173	0.4270689	Goose	UCI	1
-0.293855	8.437377	-2.5444777	Nepenthes	UCI	2
-0.32298985	8.40987	-2.5252154	Talk:Nepenthes	UCSD	1
1.339693	6.3583503	0.18024716	Pseudocount	UCI	1
-3.2332988	12.396603	-0.18530789	Ashley Olsen	UCSB	1
2.9230886	8.107932	-7.4647927	User talk:169.236.94.168	UCM	1
-3.2840393	11.3580885	-0.95079976	Tristan Tzara	UCSC	1
-1.2236444	8.167003	2.1969156	Talk:Gasland	UCB	2
-2.7346032	12.146057	-0.15733668	Melissa Doyle	UCB	6
2.72588	8.766189	1.170946	LGBTQ rights in Nigeria	UCB	1
1.911423	8.526739	-1.8562407	Follicular lymphoma	UCSD	2
-1.6158379	8.444899	-2.6352153	Kapil Sibal	UCB	1
-2.3459284	11.795985	-0.06616904	Anne Igartiburu	UCSC	1
-2.1581752	11.115719	-1.6657339	Orlando Furioso	UCB	1
-1.2877264	8.184666	-2.5323455	Reiner Knizia	UCSD	1
-0.051854238	7.044726	-1.1840862	Q source	UCB	1
1.3024706	7.420973	1.4272962	Safeguard	UCLA	1
-4.007061	10.473867	-0.43523097	Jim Clyburn	UCB	1
-3.435977	10.309212	-0.6082228	John Sayles	UCB	1
1.6479603	6.0763345	-0.17052811	Ensemble Kalman filter	UCSD	1
1.4937913	6.7303085	0.21347296	Impulse response	UCSB	1
0.76913923	7.4648466	-1.0993844	Fusible alloy	UCB	1
1.8631413	9.928564	2.1310806	List of people from the Republic of the Congo	UCLA	2
2.2666514	7.6084323	1.3678682	Energy return on investment	UCB	4
-0.060858086	8.696903	2.1776166	List of fires	UCSD	2
1.4797338	7.4032145	0.10609819	Natural experiment	UCB	1
-0.88046896	10.869058	2.0321698	Larry Hoover	UCLA	1
-0.8416491	8.211698	-1.1868355	AHS	UCB	1
-2.488766	10.260431	-1.4329437	Rafael van der Vaart	UCLA	1
-1.085997	8.603697	4.2960415	Trobriand Cricket (film)	UCB	2
-0.3699304	8.846772	-1.5262606	SPIC MACAY	UCB	2
-1.6648425	8.453869	-2.4288101	Koby Abberton	UCI	1
-0.9011059	9.604806	4.2548423	2010 Colorado Buffaloes football team	UCB	1
1.4583945	7.1701207	1.3217922	Study Technology	UCLA	2
-3.7243972	10.122662	0.6502513	Rockefeller Republican	UCSD	8
-1.0945165	8.916477	1.0196279	Let It Go (Keyshia Cole song)	UCSD	1
-3.033066	11.306889	-0.7380492	Bradlee Van Pelt	UCSB	1
-3.2658398	10.129489	-0.66264397	Frederick Pei Li	UCSD	1
0.62303305	8.543478	-1.9809297	Rosocyanine	UCLA	2
-1.6215162	7.8656225	1.7282294	Modern Family season 2	UCB	1
-1.4244028	9.526926	-2.3835547	Stenka Razin	UCB	1
-3.0395792	10.908412	-0.44977894	John Ralston Saul	UCSD	1
1.6655797	7.2945876	1.0023596	Single-subject design	UCSD	2
0.8020102	6.3599625	-0.81008345	Metamaterial antenna	UCD	1
1.9412221	6.2020683	-0.022326738	Cross-correlation	UCB	2
-3.6557777	10.550307	-1.2871726	Daniel H. Lowenstein (attorney)	UCLA	1
0.45030546	6.7163305	-0.2549165	Spunk Video	UCSF	1
1.510343	9.173461	1.9679127	Puritan migration to New England (1620–1640)	UCSF	2
1.4961373	6.438828	2.24436	User talk:Petiatil/Archive 2	UCSC	2
0.9319003	9.432477	3.3154545	California Office of Environmental Health Hazard Assessment	UCSF	2
1.0190829	7.3907256	1.9310976	Gordon and Betty Moore Foundation	UCSF	3
-3.0664234	9.823218	0.52697176	William Holden	UCLA	3
-3.7946212	11.555857	-1.0539281	Conor Lenihan	UCSD	1
-1.1637679	9.485213	1.8885466	San Francisco Symphony Chorus	UCR	2
-0.2594325	8.152861	1.3853166	The Passage (Cronin novel)	UCB	2
-3.9539106	10.842328	-1.4272416	Mike Fleiss	UCB	2
-1.9721129	11.1749935	-1.5511879	Rico Villasenor	UCLA	1
-1.0683604	8.609793	-2.1151388	Talk:Cheikh Anta Diop	UCLA	1
0.80308515	8.077102	2.6538403	Rank-into-rank	UCB	1
1.4974713	9.034878	-2.214867	Gut microbiota	UCB	2
-1.6199914	9.263814	-3.9470625	New Zealand bat fly	UCR	1
-0.15119703	10.247638	3.4088287	Vernonia	UCR	1
-0.27185845	9.137545	-2.2068422	Allodapula	UCR	3
0.03384782	8.161076	0.09402911	Man Man	UCSB	2
0.9631045	10.558868	1.8758935	Tokyo Police Club	UCB	2
-1.063829	9.178922	-1.4775695	Fahrvergnügen	UCI	1
-2.7168696	10.309059	-1.3695812	Walther von der Vogelweide	UCB	1
-4.406945	11.130136	-0.20471458	Chris Cash (American football)	UCI	1
-3.2879992	9.774725	-0.88044286	Kris Richard	UCI	4
-4.4473004	10.9882145	-0.05047101	Brian Kelly (cornerback)	UCI	1
-2.8482149	11.896139	0.14380734	Christine O'Donnell	UCB	1
0.6178095	6.7058024	0.54159665	LISTSERV	UCI	1
-1.8233966	9.957691	-3.0535736	Everybody Draw Mohammed Day	UCB	1
1.6060065	4.2429624	2.896126	Wikipedia:WikiProject Intellectual Property law 2010 Berkeley	UCB	5
1.097895	9.690583	4.1771507	Talk:D–Q University	UCD	1
1.8756628	6.259755	0.06380533	Estimating equations	UCB	2
-0.95844525	7.892121	-0.61859334	SMPD3	UCD	1
2.0085166	6.985478	0.30713812	Solange Bertrand	UCR	1
-3.0498133	10.598759	-2.0127616	Oscar the Grouch	UCSD	2
0.20291875	9.564277	2.6373935	Northcutt-Carter Route	UCB	2
0.9954116	8.668502	-0.0058332016	Trans-Alaska Pipeline System	UCD	2
1.53108	8.938228	2.6167896	List of countries by life expectancy	UCLA	8
3.151232	13.022816	2.6931267	May 24	UCSB	4
-0.4704238	6.8558264	-0.69576883	66391 Moshup	UCLA	2
-0.008965876	13.98485	0.74154246	User:KristinaHanspers/Test2	UCSF	1
-0.6275688	9.235477	-1.9101864	Alevism	UCSB	2
-2.7762234	11.92355	-0.038580988	Alison Galloway	UCSC	3
-0.4805108	9.046293	-2.5120988	Pema Chödrön	UCB	1
2.0350733	8.021005	1.7695757	Political legitimacy	UCB	1
1.2453643	8.169992	1.3661643	Child support in the United States	UCD	1
1.2278348	5.680007	0.5986754	Talk:Page replacement algorithm	UCB	1
1.129341	10.056124	4.430878	Cape Fear Academy	UCI	1
-2.388522	7.960611	-1.4871951	Wuliangye	UCI	1
-2.064644	7.9726076	-1.7659032	Maotai	UCI	1
-0.027653908	9.671367	-1.7709627	Flaugnarde	UCB	1
-2.044532	7.250152	0.87580425	Raptor (comics)	UCSD	1
-1.1826599	7.0122533	-2.1727674	User talk:Tommy2010	UCI	1
-4.153687	11.169147	-1.0107926	Jack M. Warner	UCD	1
1.5546333	6.5532713	-0.36673126	Talk:Magnitude (astronomy)	UCSB	1
1.4502769	6.589228	-0.16747062	Sankey diagram	UCB	1
-1.5160478	9.3408985	-1.8102129	Burakumin	UCD	2
-3.0117888	10.0637045	-1.4872081	Hans Witsenhausen	UCB	2
1.4788944	6.6819105	-1.2661966	Magnetic detector	UCB	1
-1.323947	9.591504	-2.2961032	Biryani	UCSD	9
1.1762185	10.518826	5.146726	West High School (Utah)	UCB	1
0.30679372	7.471696	-0.009174718	Plan R 4	UCB	1
-1.7132629	8.71653	-2.017611	Nam Phan	UCB	1
2.642177	9.982957	2.1010258	2010 Turkish constitutional referendum	UCI	1
0.22577156	10.130837	3.5607016	List of cities in Idaho	UCLA	1
-1.6055619	8.81797	-2.9310362	Talk:Dhimmi	UCSB	3
1.6616155	9.818821	1.5516219	Languages with official recognition in India	UCLA	2
1.5327085	7.303079	-0.07239453	Perceptual learning	UCLA	3
1.1419909	8.898573	3.9434617	Malcolm A. Love Library	UCB	1
0.63100827	6.1417356	0.96879905	File sharing	UCB	1
-1.3939117	8.68357	1.4757724	List of It's Always Sunny in Philadelphia characters	UCD	1
-3.9220386	10.945341	-0.46404895	Frank Reynolds (It's Always Sunny in Philadelphia)	UCD	1
1.619739	6.0783763	-0.21586746	Kalman filter	UCB	22
-0.82406515	8.486175	1.5939997	A Witch's Tale	UCSD	1
-3.126627	10.716746	-1.1258225	Paul Sarbanes	UCLA	1
-0.25793457	7.8808236	1.6115792	Allstar Weekend	UCB	3
1.7502502	9.77065	2.0958185	Afrikan Black Coalition	UCM	4
2.102215	9.335155	1.4389195	Alonzo Church	UCLA	1
0.33528596	8.772208	-0.66384697	Hortense Powdermaker	UCB	1
-1.1664691	9.399171	1.6061978	Die Musik in Geschichte und Gegenwart	UCR	3
-3.314956	10.41112	-1.140819	Robert De Niro Sr.	UCSC	1
-0.8113168	8.499522	-0.36155856	93 Minerva	UCB	1
-0.40310177	7.840168	-1.6155659	Nox	UCB	1
0.8108931	7.910815	-1.4557378	P-type asteroid	UCB	1
-1.0715489	8.613086	4.372067	Forms of cricket	UCB	1
-3.4837651	9.839886	-0.5468622	Harry Pidgeon	UCR	1
-2.411193	11.79017	-0.15435044	Elle Mehrmand	UCSD	1
-4.2398853	10.023465	-0.050902884	Sheldon Brown (artist)	UCSD	1
1.447831	9.512769	4.0200934	Institute for Advanced Study	UCB	2
1.2139553	9.289596	3.7661452	Center for Research in Computing and the Arts	UCSD	6
1.7521902	10.673593	2.3399267	China's Got Talent series 1	UCSC	14
1.2033508	10.490672	5.112498	Bakersfield Christian High School	UCI	20
1.5822076	6.0779214	-0.5497321	Morse theory	UCB	1
-0.30246767	10.61417	3.0754256	Arcade Creek Project	UCD	1
-0.33043885	6.180785	0.5706368	HTC Desire	UCSD	1
1.6730176	7.6675544	1.1932138	Moral realism	UCI	1
-0.1902924	7.2692337	3.2158325	Fernström Prize	UCSB	2
1.6753213	7.041262	-0.43793803	Virial mass	UCD	1
-0.41331315	8.25814	1.4365233	Day of the Dead	UCSD	3
-3.3505275	10.343119	-1.3611406	Paul van Dyk	UCI	1
1.6469349	9.919097	-0.99195284	Talk:Cannabis	UCSB	1
-2.8944736	10.933218	-1.8519462	Messier 94	UCI	2
0.15241168	9.873191	3.2751908	Judah and 46th Avenue station	UCSF	1
1.7154468	6.9061975	-0.74174356	Fluid–structure interaction	UCSB	4
-3.4600213	10.358349	-1.0944566	Michael Brecker	UCR	1
1.2636956	10.445462	5.199905	Liberty High School (Bethlehem, Pennsylvania)	UCLA	4
2.523008	8.743181	1.1303978	LGBTQ-affirming denominations in Judaism	UCLA	1
0.17976397	6.3419085	0.90296227	Personal Handy-phone System	UCB	1
1.3619332	7.3757224	1.3982993	Type safety	UCB	2
1.4360545	9.886975	1.3813304	Talk:Southern Pomo language	UCSB	1
1.4127243	9.930585	1.3518052	Central Pomo language	UCSB	2
0.62682384	7.464697	1.4846953	Deliverance	UCSC	1
1.5402207	6.1428022	0.064475335	Elementary algebra	UCSD	2
0.65594274	9.085012	-0.03695105	Wrap (food)	UCD	2
-4.306171	10.9588785	-1.236458	Addison Mizner	UCD	1
-2.6022506	12.165141	0.38513514	Susan R. Wessler	UCR	1
-1.185382	8.633194	-1.495674	Tranche	UCD	2
0.6002844	8.205494	-0.61710006	Earwig	UCR	1
-0.46576765	9.452439	-1.6645457	Glomerella graminicola	UCD	2
-1.5626156	9.216171	-2.2119145	Saa (disambiguation)	UCD	2
-2.7695994	12.185635	-0.27446994	Alyssa Nicole Pallett	UCSD	1
-0.4814021	8.568883	-2.3284185	Nausicaä (Nausicaä of the Valley of the Wind)	UCSD	1
-0.82176465	8.117563	1.1322856	The Grapes of Wrath	UCSC	1
2.2922645	9.574164	1.6303217	Islam in France	UCSB	1
-1.719906	10.186242	-2.4910755	Zapallar	UCSF	1
0.4282086	8.5914345	-2.2996216	Thiazolidinedione	UCI	2
1.7475579	9.775763	1.9526027	Africans	UCD	2
-1.5904878	10.073567	-1.5649183	Val Lewton	UCB	2
2.4801087	7.7054615	-0.9698995	Talk:Gene Block	UCLA	2
-1.1374174	6.8842764	1.9836578	Code of Honor (Star Trek: The Next Generation)	UCSC	1
0.25250405	9.085699	-1.1244602	Persepolis Administrative Archives	UCSD	1
0.81009805	6.749697	1.3546664	List of Facebook features	UCSB	1
-0.85586256	8.365856	3.645878	Points classification in the Vuelta a España	UCSD	1
-3.9221225	11.165932	-0.0848203	Chandler Massey	UCLA	4
0.013394197	7.708492	1.3554908	Story structure	UCSC	3
3.132638	7.225352	-0.19018026	File talk:Air flow on disc.gif	UCSC	1
-1.087534	8.230459	0.9260719	Blue Exorcist	UCB	4
-1.4435798	8.25638	-2.5930078	Fear Factor: Khatron Ke Khiladi (season 3)	UCSB	2
0.243967	7.7227893	0.28449315	Pack (canine)	UCSD	1
-0.9870404	9.446011	4.514745	2010 Seattle Mariners season	UCI	1
2.135755	7.7321014	0.96550745	Marxist philosophy of nature	UCLA	1
1.8213675	7.2704396	1.7828585	Fiscal theory of the price level	UCD	1
1.8012391	7.2902923	1.74221	Talk:Fiscal theory of the price level	UCD	1
-2.7648363	7.9816647	-1.5674235	Shangoul and Mangoul	UCI	1
1.496661	7.2952166	-0.4270022	Metaverse	UCB	1
-0.8018632	8.04003	1.0382454	The Monarch of the Glen (novel)	UCSC	2
-2.456693	10.033158	-1.3811108	Van She	UCB	1
2.3037293	8.338547	2.1500952	Radical democracy	UCI	1
-2.8003619	11.671531	-0.20138745	Charissa Thompson	UCLA	1
0.8438192	9.154301	1.392308	Greek mythology in popular culture	UCSC	1
-0.57643634	7.0807915	-0.8840344	WEC 52	UCLA	2
-1.2366263	9.173496	0.863759	Primer (album)	UCSC	1
-3.9156287	9.997211	-1.2521888	Rona Jaffe	UCD	1
-2.1327696	8.199257	1.3389089	The Vampire Diaries (novel series)	UCI	1
-0.16852571	9.769547	-0.8771907	Cucumber	UCSB	3
-0.47092316	8.279646	-2.3233018	Om nom nom	UCB	2
-2.1949835	9.632422	-3.1737306	Balaur bondoc	UCSC	2
0.021231685	7.8984036	0.58120865	Will.i.am	UCD	1
1.9038535	10.613151	2.1775608	Greater China	UCB	1
-2.8882148	11.769866	0.36492807	Ma Baker	UCLA	1
-0.8534013	8.354028	3.6180348	Ironman Triathlon	UCB	1
-4.035113	10.44135	-0.5784059	Ross Granville Harrison	UCB	1
0.18084332	10.515315	3.4266117	Crockett, California	UCSD	6
-2.121225	11.830825	-0.63566136	Carmen Ionescu (gymnast)	UCB	1
-1.7010787	10.582151	-1.718298	Eugenia Golea	UCB	1
-2.1772075	8.587246	-1.4830644	Ling Jie	UCB	1
-3.3358386	9.814819	-0.6786033	Kira Buckland	UCSD	4
-0.7104677	8.695064	-1.8992664	Irell & Manella	UCLA	3
1.8004707	10.676421	2.346215	China's Got Talent	UCSC	8
1.8409582	8.615502	-1.8477207	Inflammation	UCSF	2
